2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| toMerge keys [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 65, 66, 67, 68, 69, 70]
2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| merged keys[64]
2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| sizes 656 + 22 = 678
2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| mergeing 70 of size 6
2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| merge scores for 70: dict_items([(63, 3), (64, 2), (69, 1)])
2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| merging subg 70 into 63
2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| updating small graph 63
2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| 63: 12=>18
2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| toMerge keys [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 65, 66, 67, 68, 69]
2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| merged keys[64]
2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| sizes 656 + 22 = 678
2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| mergeing 69 of size 3
2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| merge scores for 69: dict_items([(62, 3), (63, 1), (68, 1)])
2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| merging subg 69 into 62
2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| updating small graph 62
2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| 62: 12=>15
2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| toMerge keys [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 65, 66, 67, 68]
2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| merged keys[64]
2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| sizes 656 + 22 = 678
2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| mergeing 68 of size 2
2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| merge scores for 68: dict_items([(61, 2), (62, 1)])
2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| merging subg 68 into 61
2025-01-20 18:22:14,012| mywadl.solver.metaGraph   |   DEBUG| updating small graph 61
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| 61: 12=>14
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| toMerge keys [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 65, 66, 67]
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| merged keys[64]
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| sizes 656 + 22 = 678
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| mergeing 67 of size 2
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| merge scores for 67: dict_items([(58, 2), (66, 1)])
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| merging subg 67 into 58
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| updating small graph 58
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| 58: 12=>14
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| toMerge keys [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 65, 66]
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| merged keys[64]
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| sizes 656 + 22 = 678
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| mergeing 66 of size 4
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| merge scores for 66: dict_items([(57, 3), (58, 1)])
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| merging subg 66 into 57
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| updating small graph 57
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| 57: 12=>16
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| toMerge keys [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 65]
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| merged keys[64]
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| sizes 656 + 22 = 678
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| mergeing 65 of size 7
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| merge scores for 65: dict_items([(56, 1), (64, 5)])
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| merging subg 65 into 64
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| updating graph 64
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| 64: 22=>29
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| toMerge keys [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63]
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| merged keys[64]
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| sizes 649 + 29 = 678
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| mergeing 63 of size 18
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| merge scores for 63: dict_items([(53, 3), (64, 6), (62, 5)])
2025-01-20 18:22:14,013| mywadl.solver.metaGraph   |   DEBUG| merging subg 63 into 64
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| updating graph 64
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| 64: 29=>47
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| toMerge keys [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62]
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| merged keys[64]
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| sizes 631 + 47 = 678
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| mergeing 62 of size 15
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| merge scores for 62: dict_items([(64, 5), (52, 3), (61, 5)])
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| merging subg 62 into 61
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| new graph 61
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| 61: 14=>29
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| toMerge keys [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| merged keys[64, 61]
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| sizes 602 + 76 = 678
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| mergeing 60 of size 12
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| merge scores for 60: dict_items([(61, 4), (50, 3), (59, 4)])
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| merging subg 60 into 61
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| updating graph 61
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| 61: 29=>41
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| toMerge keys [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| merged keys[64, 61]
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| sizes 590 + 88 = 678
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| mergeing 59 of size 12
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| merge scores for 59: dict_items([(58, 4), (49, 3), (61, 4)])
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| merging subg 59 into 58
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| new graph 58
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| 58: 14=>26
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| toMerge keys [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57]
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| merged keys[64, 61, 58]
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| sizes 564 + 114 = 678
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| mergeing 57 of size 16
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| merge scores for 57: dict_items([(47, 3), (58, 5)])
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| merging subg 57 into 58
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| updating graph 58
2025-01-20 18:22:14,014| mywadl.solver.metaGraph   |   DEBUG| 58: 26=>42
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| toMerge keys [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56]
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| merged keys[64, 61, 58]
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| sizes 548 + 130 = 678
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| mergeing 56 of size 1
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| merge scores for 56: dict_items([(54, 1), (64, 1)])
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| merging subg 56 into 54
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| updating small graph 54
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| 54: 12=>13
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| toMerge keys [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| merged keys[64, 61, 58]
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| sizes 548 + 130 = 678
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| mergeing 55 of size 3
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| merge scores for 55: dict_items([(46, 2), (54, 2)])
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| merging subg 55 into 46
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| updating small graph 46
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| 46: 11=>14
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| toMerge keys [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54]
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| merged keys[64, 61, 58]
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| sizes 548 + 130 = 678
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| mergeing 54 of size 13
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| merge scores for 54: dict_items([(45, 3), (64, 4), (53, 4), (46, 2)])
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| merging subg 54 into 53
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| new graph 53
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| 53: 12=>25
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| toMerge keys [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| merged keys[64, 61, 58, 53]
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| sizes 523 + 155 = 678
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| mergeing 52 of size 12
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| merge scores for 52: dict_items([(43, 3), (51, 4), (61, 3), (53, 4)])
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| merging subg 52 into 51
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| new graph 51
2025-01-20 18:22:14,015| mywadl.solver.metaGraph   |   DEBUG| 51: 12=>24
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| toMerge keys [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| merged keys[64, 61, 58, 53, 51]
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| sizes 499 + 179 = 678
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| mergeing 50 of size 12
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| merge scores for 50: dict_items([(61, 3), (41, 3), (49, 4), (51, 4)])
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| merging subg 50 into 49
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| new graph 49
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| 49: 12=>24
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| toMerge keys [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48]
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| merged keys[64, 61, 58, 53, 51, 49]
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| sizes 475 + 203 = 678
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| mergeing 48 of size 12
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| merge scores for 48: dict_items([(47, 4), (58, 3), (49, 4), (39, 3)])
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| merging subg 48 into 47
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| new graph 47
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| 47: 12=>24
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| toMerge keys [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| merged keys[64, 61, 58, 53, 51, 49, 47]
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| sizes 451 + 227 = 678
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| mergeing 46 of size 14
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| merge scores for 46: dict_items([(37, 3), (53, 2), (45, 4)])
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| merging subg 46 into 45
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| new graph 45
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| 45: 12=>26
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| toMerge keys [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44]
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| merged keys[64, 61, 58, 53, 51, 49, 47, 45]
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| sizes 425 + 253 = 678
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| mergeing 44 of size 12
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| merge scores for 44: dict_items([(53, 3), (45, 4), (35, 3), (43, 4)])
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| merging subg 44 into 45
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| updating graph 45
2025-01-20 18:22:14,016| mywadl.solver.metaGraph   |   DEBUG| 45: 26=>38
2025-01-20 18:22:14,017| mywadl.solver.metaGraph   |   DEBUG| toMerge keys [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43]
2025-01-20 18:22:14,017| mywadl.solver.metaGraph   |   DEBUG| merged keys[64, 61, 58, 53, 51, 49, 47, 45]
2025-01-20 18:22:14,017| mywadl.solver.metaGraph   |   DEBUG| sizes 413 + 265 = 678
2025-01-20 18:22:14,017| mywadl.solver.metaGraph   |   DEBUG| mergeing 43 of size 12
2025-01-20 18:22:14,017| mywadl.solver.metaGraph   |   DEBUG| merge scores for 43: dict_items([(34, 3), (42, 4), (51, 3), (45, 4)])
2025-01-20 18:22:14,017| mywadl.solver.metaGraph   |   DEBUG| merging subg 43 into 42
2025-01-20 18:22:14,017| mywadl.solver.metaGraph   |   DEBUG| new graph 42
2025-01-20 18:22:14,017| mywadl.solver.metaGraph   |   DEBUG| 42: 12=>24
2025-01-20 18:22:14,017| mywadl.solver.metaGraph   |   DEBUG| toMerge keys [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]
2025-01-20 18:22:14,017| mywadl.solver.metaGraph   |   DEBUG| merged keys[64, 61, 58, 53, 51, 49, 47, 45, 42]
2025-01-20 18:22:14,017| mywadl.solver.metaGraph   |   DEBUG| sizes 389 + 289 = 678
2025-01-20 18:22:14,017| mywadl.solver.metaGraph   |   DEBUG| mergeing 41 of size 12
2025-01-20 18:22:14,017| mywadl.solver.metaGraph   |   DEBUG| merge scores for 41: dict_items([(49, 3), (32, 3), (40, 4), (42, 4)])
2025-01-20 18:22:14,017| mywadl.solver.metaGraph   |   DEBUG| merging subg 41 into 40
2025-01-20 18:22:14,017| mywadl.solver.metaGraph   |   DEBUG| new graph 40
2025-01-20 18:22:14,017| mywadl.solver.metaGraph   |   DEBUG| 40: 12=>24
